#FeatureID	ESTIMATED
G000010605	0.0260473
G000158935	0.0260239
G000158955	0.018535
G000203835	0.0343319
G000204605	0.0142757
G000213055	0.015165
G000317595	0.0195647
G000349325	0.0262813
G000376565	0.0324596
G000444875	0.020337
G000497425	0.0210157
G000497445	0.0146267
G000695235	0.0155394
G000716215	0.0186286
G000716805	0.0325064
G000717745	0.0139949
G000718315	0.018418
G000720475	0.025626
G000721235	0.0195413
G000725495	0.0219518
G000968255	0.0230283
G001005085	0.0327873
G001013905	0.096513
G001278075	0.0207348
G001418335	0.0263047
G001418415	0.0491224
G001418475	0.0148842
G001418585	0.0209455
G001418655	0.032132
G001419695	0.0484437
G001509795	0.0295811
G001511815	0.0238006
G001513975	0.024058
G001514045	0.029113
G001611795	0.0245027
G001646665	0.0194009
G001660045	0.0357126
G001750785	0.0140651
