REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.167083	0.48961	0.1557518493844071
G000091305	0.172041	0.48046	0.16307774601342148
G000156435	0.157161	0.5218	0.1482929919998912
G000158935	0.131578	0.54832	0.1395019395889276
G000204605	0.174473	0.43741	0.16363492668291166
G000213055	0.194567	0.32912	0.21653844991140364
G000225525	0.187354	0.05751	0.15175314810310664
G000242715	0.0261486	0.00126	0.1759930854825467
G000317595	0.171992	0.4661	0.16086615738146742
G000331005	0.173357	0.4649	0.16644292061390464
G000349325	0.162837	0.51041	0.15169026259973412
G000376565	0.168376	0.50169	0.1601929206139046
G000444875	0.157647	0.50966	0.13793775391490468
G000497445	0.15491	0.50827	0.1485838245893375
G000716215	0.16335	0.5127	0.15721776012918084
G000716675	0.179341	0.46507	0.16800638254389333
G000716805	0.172009	0.46764	0.17158184938440707
G000718315	0.163104	0.48264	0.14804092857825
G000719955	0.186421	0.39253	0.19133844991140367
G000720475	0.181671	0.43419	0.17610638254389333
G000721105	0.165122	0.50471	0.1503477601291808
G000721235	0.158021	0.51097	0.14536474524097842
G000725495	0.170523	0.48056	0.15871184938440705
G000725795	0.166405	0.43575	0.15254051224352458
G000802245	0.163527	0.42066	0.16528209738364885
G000819545	0.185302	0.10825	0.16691524301463673
G000827005	0.185009	0.39681	0.19135844991140363
G000968255	0.167959	0.50526	0.1579318493844071
G001279985	0.16694	0.50307	0.15338208904824185
G001418335	0.173574	0.44918	0.16804184938440708
G001418415	0.143099	0.49074	0.14508313135790926
G001418465	0.17724	0.4462	0.17054638254389332
G001418585	0.166022	0.47933	0.1553877601291808
G001418655	0.17127	0.4888	0.1527618493844071
G001419745	0.175923	0.45913	0.16880638254389332
G001513975	0.160949	0.50512	0.14888047941076388
G001514045	0.165417	0.48901	0.15599776012918082
G001611795	0.161178	0.51647	0.14342585184651865
G001654495	0.167303	0.47025	0.15005238448219882
G001660045	0.157202	0.52638	0.14747961087718536
