#FeatureID	ESTIMATED
G000009765	0.015828
G000091305	0.0176688
G000156435	0.0353376
G000158935	0.170816
G000204605	0.0126839
G000317595	0.0160967
G000331005	0.0125495
G000349325	0.0226134
G000376565	0.0215653
G000444875	0.0415989
G000497445	0.0578838
G000716215	0.0201008
G000716675	0.0163923
G000716805	0.016352
G000718315	0.0341955
G000719955	0.0102385
G000720475	0.0117702
G000721105	0.0184615
G000721235	0.0189049
G000725495	0.0179913
G000725795	0.0171045
G000802245	0.0236077
G000968255	0.0189049
G001279985	0.0179375
G001418335	0.012348
G001418415	0.139805
G001418465	0.0190124
G001418585	0.0210279
G001418655	0.0166208
G001419745	0.0184078
G001513975	0.0279476
G001514045	0.0184347
G001611795	0.0218878
G001654495	0.018784
G001660045	0.0191199
