#FeatureID	ESTIMATED
G000014385	0.0169822
G000286115	0.0219128
G000286215	0.0180023
G000309425	0.0225429
G000725025	0.0221829
G000725035	0.0223529
G000762045	0.0105414
G001867465	0.0212028
G001867525	0.0219629
G001867535	0.0212928
G001867615	0.0216728
G001867795	0.0217528
G001867835	0.0217228
G001867875	0.0216928
G001867915	0.0216728
G001867975	0.0217028
G001868045	0.0218328
G001868055	0.0216628
G001868105	0.0213128
G001868115	0.0212628
G001868145	0.0216628
G001868185	0.0219128
G001868195	0.0215628
G001868205	0.0221429
G001868225	0.0216828
G001868275	0.0212328
G001868315	0.0216628
G001868405	0.0217328
G001868425	0.0218828
G001868525	0.0219128
G001868545	0.0216228
G001868715	0.0217128
G001868805	0.0213128
G001869295	0.0217528
G001869305	0.0217528
G001869395	0.0216928
G001869405	0.0216728
G001869445	0.0218228
G001869655	0.0212928
G001869735	0.0215028
G001869815	0.0218228
G001869885	0.0216128
G001869945	0.0211928
G001869985	0.0216528
G001870005	0.0220829
G001870015	0.0216328
G001939485	0.0212128
