REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0243558	0.88673	0.04812082720717005
G000011405	0.0245384	0.88841	0.04967265834529114
G000014605	0.0245649	0.8885	0.04967265834529114
G000017785	0.0246412	0.88651	0.0483430823556796
G000019285	0.142107	0.61827	0.1736677020219274
G000153845	0.024957	0.87541	0.051137611632635124
G000154145	0.0269291	0.87367	0.049768104303815876
G000170295	0.0250343	0.88613	0.048653082355679604
G000219045	0.161524	0.57574	0.19346545185519187
G000313385	0.024663	0.88646	0.048963082355679595
G000505725	0.116904	0.61419	0.16677827966034808
G000524575	0.0265876	0.87975	0.049548104303815885
G000681495	0.0250125	0.87399	0.0484030823556796
G000742095	0.0288026	0.86977	0.05381042846593818
G000833335	0.0243601	0.88673	0.04812082720717005
G001042525	0.116895	0.61422	0.1661782796603481
G001042545	0.116839	0.61416	0.1661782796603481
G001412545	0.0266011	0.88116	0.05080810430381587
G001574475	0.024662	0.88886	0.0480930823556796
G001574485	0.0246196	0.88913	0.0480930823556796
G001574495	0.0248548	0.8896	0.0480930823556796
G001574555	0.0243868	0.88902	0.04771694806927443
G001574565	0.0246555	0.8888	0.0480930823556796
G001574585	0.0246719	0.88893	0.0480930823556796
G001574605	0.0246681	0.88931	0.0480930823556796
G001574635	0.024756	0.88952	0.04925221172031966
G001574655	0.0244095	0.88919	0.04801973516817608
G001574675	0.024426	0.88946	0.04802973516817608
G001574695	0.0242716	0.88867	0.04782519610484761
G001574705	0.0245759	0.88884	0.0480930823556796
G001574735	0.0245784	0.8899	0.04801973516817608
G001574755	0.0247474	0.88956	0.0480930823556796
G001574775	0.0243928	0.88919	0.04775133488172504
G001574785	0.0244826	0.889	0.04793626301831928
G001574795	0.0247735	0.88934	0.0480930823556796
G001574835	0.0248196	0.88976	0.0480930823556796
G001574885	0.0265021	0.77232	0.04787637901268898
G001574905	0.0159488	0.25736	0.04830659767638906
G001574935	0.0378766	0.12485	0.04830659767638906
G001574945	0.0242052	0.28456	0.04825769142012741
G001608445	0.102713	0.8232	0.11415257985278578
G001611815	0.0246478	0.88695	0.0488071790424812
G001696935	0.0243358	0.88776	0.047790809292397006
G001696945	0.0271217	0.86547	0.04952810430381587
G001696955	0.0246759	0.87641	0.047880827207170046
G001753795	0.143482	0.65336	0.14775294195114919
