#FeatureID	ESTIMATED
G000025565	0.0703785
G000164865	0.0413563
G000215745	0.0340742
G000240185	0.0346052
G000247895	0.0329364
G000248015	0.0244406
G000262305	0.0149283
G000300455	0.034499
G000302695	0.0146704
G000463155	0.0213457
G000621185	0.0241523
G000648515	0.110005
G000694955	0.0699386
G000735365	0.0228931
G000735455	0.0358492
G000735515	0.0456497
G000757785	0.0219829
G000757825	0.0283244
G000759795	0.0266859
G000982825	0.0254267
G001022135	0.0317834
G001022195	0.044785
G001187865	0.0253812
G001297765	0.0371084
G001558935	0.0910718
G001571285	0.0357278
