#FeatureID	ESTIMATED
G000009245	0.0303617
G000011405	0.0306823
G000014605	0.0306823
G000153845	0.0286031
G000154145	0.0284272
G000170295	0.030372
G000313385	0.0307237
G000505725	0.0134791
G000681495	0.0303617
G000742095	0.022179
G000833335	0.030341
G001042525	0.0134688
G001042545	0.0135102
G001412545	0.0312099
G001574475	0.0300927
G001574485	0.0301237
G001574495	0.0300513
G001574555	0.0312203
G001574565	0.0301548
G001574585	0.0301961
G001574605	0.0301237
G001574635	0.0310547
G001574655	0.0306203
G001574675	0.0304444
G001574695	0.0308065
G001574705	0.0303099
G001574755	0.0301444
G001574775	0.0309927
G001574785	0.0305789
G001574835	0.0299789
G001574885	0.0273307
G001611815	0.0310134
G001696935	0.0309203
G001696945	0.0289444
G001696955	0.0304961
