#FeatureID	ESTIMATED
G000009765	0.195562
G000091305	0.097272
G000156435	0.0209754
G000158955	0.0510034
G000203835	0.029844
G000204605	0.0124135
G000317595	0.0595775
G000331005	0.0214661
G000349325	0.024594
G000497445	0.0334993
G000716215	0.0284824
G000716675	0.011837
G000716805	0.020865
G000718315	0.0251214
G000721105	0.0256734
G000721235	0.0192827
G000725495	0.0191355
G000725795	0.0187429
G000802245	0.0159217
G001005085	0.0315981
G001279985	0.0172097
G001298575	0.0155292
G001418415	0.0133335
G001418655	0.0302856
G001419695	0.0133335
G001511815	0.0433983
G001513975	0.0370811
G001514045	0.0255385
G001654495	0.0206688
G001660045	0.0207546
