#FeatureID	ESTIMATED
G000009765	0.0138333
G000010605	0.0313566
G000091305	0.0150386
G000158935	0.020175
G000158955	0.0129246
G000163875	0.0123869
G000203835	0.0209353
G000204605	0.0157803
G000213055	0.0152982
G000317595	0.0238837
G000331005	0.0123683
G000349325	0.0236241
G000376565	0.026146
G000444875	0.0147975
G000497425	0.0159286
G000716215	0.0174677
G000716675	0.0220294
G000716805	0.0278705
G000717025	0.0113299
G000718095	0.0151127
G000718315	0.0167075
G000720475	0.0160214
G000721235	0.0176903
G000721275	0.0112372
G000725495	0.0201565
G000802245	0.0199154
G000830005	0.0142968
G000968255	0.0181167
G001005085	0.0259235
G001013905	0.0206572
G001278075	0.0204347
G001279695	0.0222519
G001298575	0.0131101
G001418335	0.0206572
G001418415	0.0287606
G001418465	0.0251817
G001418475	0.0141856
G001418585	0.0219367
G001418655	0.0224373
G001419695	0.0220294
G001419745	0.0224188
G001509795	0.0193221
G001511815	0.0213804
G001513975	0.0222519
G001514045	0.0228638
G001611795	0.0246254
G001646665	0.0151498
G001654495	0.0168373
G001660045	0.0259791
G001746425	0.0168002
G001750785	0.014575
G001905365	0.0178015
