#FeatureID	ESTIMATED
G000014385	0.0171707
G000286115	0.0233016
G000286215	0.0177161
G000309425	0.024645
G000725025	0.0218876
G000725035	0.0222209
G001867465	0.0232915
G001867525	0.0212714
G001867535	0.0227966
G001867555	0.0209785
G001867615	0.0212613
G001867795	0.0215441
G001867835	0.0216351
G001867875	0.021534
G001867915	0.0215947
G001867975	0.0220492
G001868045	0.0212613
G001868105	0.0231804
G001868145	0.0215846
G001868185	0.0216654
G001868195	0.0209078
G001868205	0.0223623
G001868225	0.0220997
G001868275	0.0228875
G001868315	0.0215846
G001868405	0.0215643
G001868425	0.0214027
G001868525	0.0211401
G001868545	0.0217866
G001868555	0.0211906
G001868715	0.0226956
G001868805	0.021433
G001869295	0.021534
G001869305	0.0215441
G001869395	0.0215239
G001869405	0.0214936
G001869445	0.0215239
G001869655	0.0230289
G001869735	0.021726
G001869815	0.0215745
G001869885	0.0215138
G001869945	0.0229885
G001869985	0.0215239
G001870005	0.0219886
G001870015	0.0214835
G001939485	0.0229077
