#FeatureID	ESTIMATED
G000250675	0.0370735
G000284035	0.0323284
G000308355	0.0269275
G000308495	0.0184403
G000308515	0.0241884
G000308595	0.0889802
G000308615	0.0306888
G000308635	0.0199255
G000308655	0.0173215
G000308675	0.0175337
G000308715	0.0457921
G000308755	0.10038
G000308795	0.0286249
G000308835	0.021488
G000308855	0.0173408
G000308875	0.0419729
G000381925	0.0361669
G000523235	0.027699
G000526215	0.0451941
G000719275	0.0254422
G000720425	0.0340451
G001310275	0.0321741
G001612765	0.0803387
G001613465	0.0823641
G001613505	0.0230697
G001865855	0.0131937
G001886715	0.0313061
