#FeatureID	ESTIMATED
G000025565	0.0708386
G000164865	0.0437413
G000215745	0.0790984
G000247895	0.0538834
G000248015	0.0277817
G000262305	0.0213107
G000300455	0.0426836
G000302695	0.0190552
G000463155	0.026615
G000621185	0.0304261
G000648515	0.0459813
G000694955	0.0653009
G000735365	0.0225084
G000735455	0.0459346
G000735515	0.0471791
G000757785	0.0273461
G000757825	0.0250128
G000759795	0.0284661
G000982825	0.0306283
G001022135	0.0394014
G001022195	0.0735452
G001187865	0.0238929
G001558935	0.0470857
G001571285	0.0375815
G001654915	0.0247017
