#FeatureID	ESTIMATED
G000014385	0.0171414
G000286115	0.0238182
G000286215	0.017899
G000309425	0.0251212
G000725025	0.021697
G000725035	0.0220808
G001867465	0.0237273
G001867525	0.0210606
G001867535	0.0231717
G001867555	0.0208485
G001867615	0.021101
G001867795	0.0213737
G001867835	0.0214545
G001867875	0.0213838
G001867915	0.0214343
G001867975	0.0218182
G001868045	0.0210606
G001868105	0.0236061
G001868145	0.0214545
G001868185	0.0215253
G001868195	0.0207475
G001868205	0.0227172
G001868225	0.021899
G001868275	0.0233535
G001868315	0.0214444
G001868405	0.0214141
G001868425	0.0212424
G001868525	0.0209697
G001868545	0.0215455
G001868555	0.0210404
G001868715	0.0230808
G001868805	0.0213232
G001869295	0.0214242
G001869305	0.0214141
G001869395	0.0213535
G001869405	0.0213333
G001869445	0.0213737
G001869655	0.0234848
G001869735	0.0215152
G001869815	0.021404
G001869885	0.0213636
G001869945	0.0234343
G001869985	0.0213636
G001870005	0.0223232
G001870015	0.0213434
G001939485	0.0233131
