#FeatureID	ESTIMATED
G000009765	0.0136625
G000010605	0.0262614
G000091305	0.0138261
G000158935	0.0199211
G000158955	0.0143579
G000203835	0.0259137
G000204605	0.0169349
G000213055	0.0131307
G000317595	0.0227026
G000331005	0.0132943
G000349325	0.0222322
G000376565	0.0254229
G000444875	0.014092
G000497425	0.015401
G000695235	0.0219868
G000716215	0.0184075
G000716675	0.0201256
G000716805	0.0277749
G000717345	0.0127626
G000717745	0.0125171
G000718095	0.0138057
G000718315	0.0144192
G000720475	0.0142761
G000721235	0.0179371
G000721275	0.0127012
G000725495	0.019737
G000802245	0.0175281
G000830005	0.0136625
G000935125	0.0138261
G000968255	0.0200029
G001005085	0.0246252
G001013905	0.0211687
G001278075	0.0161577
G001279695	0.0206983
G001298575	0.0137852
G001418335	0.0192052
G001418415	0.0280204
G001418465	0.0233367
G001418475	0.0135602
G001418585	0.020596
G001418655	0.0235003
G001419695	0.018653
G001419745	0.0218845
G001509795	0.0177735
G001511815	0.0218436
G001513975	0.0197165
G001514045	0.0251161
G001611795	0.0228458
G001646665	0.0137443
G001654495	0.0151351
G001660045	0.0257706
G001746425	0.0148692
G001750785	0.013867
G001905365	0.0155032
