#FeatureID	ESTIMATED
G000007865	0.0254102
G000015305	0.0267573
G000164135	0.0277063
G000184435	0.0230682
G000195835	0.0155064
G000222105	0.0235887
G000230895	0.0224712
G000230935	0.0135164
G000234585	0.0124908
G000266905	0.0226396
G000277125	0.024201
G000317305	0.0130878
G000455165	0.0144961
G000455325	0.0390491
G000526915	0.0156747
G000559085	0.012751
G000612825	0.0513562
G000613185	0.0255633
G000620625	0.0313495
G000689255	0.0214916
G000723425	0.0246908
G000759695	0.0176188
G000805385	0.0320536
G001005175	0.0256705
G001021385	0.0133021
G001021495	0.0232366
G001044235	0.0289309
G001044245	0.0168381
G001049355	0.0190883
G001291445	0.0157819
G001307545	0.031472
G001417955	0.0636021
G001426545	0.0174657
G001428895	0.0219967
G001494595	0.016134
G001499855	0.0213691
G001499915	0.0216446
G001570425	0.0370132
G001583415	0.0427382
G001584765	0.0190271
G001655245	0.0281503
