#FeatureID	ESTIMATED
G000011365	0.0601423
G000013365	0.0297812
G000013745	0.0278627
G000013885	0.0236688
G000014825	0.0279519
G000017645	0.0330381
G000092925	0.012604
G000195775	0.0244719
G000218565	0.0233342
G000284375	0.0529592
G000293785	0.0242711
G000308295	0.0124255
G000314675	0.0648939
G000314735	0.0147902
G000472425	0.0365405
G000504425	0.0153925
G000701345	0.0186941
G000702305	0.0143663
G000751295	0.018761
G000935205	0.0390167
G000938285	0.0440806
G000938305	0.0500368
G001295845	0.0398421
G001425835	0.0195418
G001440405	0.0354697
G001579845	0.0129609
G001641695	0.0488322
G001693385	0.0322797
G001908185	0.0442813
G900011245	0.044259
G900104755	0.0370759
G900108575	0.0163741
