#FeatureID	ESTIMATED
G000014385	0.0242493
G000286115	0.0227068
G000309425	0.0239288
G000725025	0.0223963
G000725035	0.0223262
G000762045	0.0135219
G001867465	0.0221359
G001867525	0.0210842
G001867535	0.0220557
G001867555	0.0208838
G001867615	0.020994
G001867795	0.0209539
G001867875	0.0209339
G001867915	0.020974
G001867975	0.021014
G001868045	0.0208538
G001868055	0.020984
G001868115	0.0220657
G001868145	0.0211443
G001868185	0.0210741
G001868195	0.0209139
G001868205	0.0217753
G001868225	0.021004
G001868275	0.0221258
G001868315	0.0211242
G001868345	0.0209239
G001868405	0.0211142
G001868425	0.020964
G001868525	0.021014
G001868545	0.0209539
G001868555	0.0210741
G001868715	0.0217252
G001868805	0.0209539
G001869295	0.0210842
G001869305	0.0210341
G001869395	0.0209239
G001869405	0.020964
G001869445	0.0212244
G001869655	0.0220858
G001869735	0.0208638
G001869815	0.020964
G001869885	0.020994
G001869945	0.0220557
G001869985	0.0209439
G001870005	0.0218053
G001870015	0.0209539
G001939485	0.0221559
