REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000014385	0.00523504	0.9598	0.008780433853227222
G000286115	0.00268368	0.99632	0.0028805963766161185
G000309425	0.00266689	0.99634	0.00386467746124105
G000725025	0.0029362	0.98255	0.002709662194705121
G000725035	0.00280039	0.98704	0.003139662194705121
G000762045	0.0165748	0.92298	0.015630433853227224
G001867465	0.00259792	0.99631	0.004399267685777549
G001867525	0.00322082	0.98657	0.003815403135926586
G001867535	0.00260856	0.99629	0.00252467746124105
G001867555	0.00256256	0.98091	0.003898718435371219
G001867615	0.00288156	0.98431	0.0031651120078665215
G001867795	0.00283202	0.98566	0.004015112007866522
G001867875	0.00282498	0.98566	0.004075112007866522
G001867915	0.00286322	0.98585	0.0022840879047239084
G001867975	0.00292351	0.9863	0.00264191522161887
G001868045	0.00255725	0.98091	0.003785112007866522
G001868055	0.00293547	0.98606	0.0036719152216188704
G001868115	0.00260657	0.99632	0.006694677461241051
G001868145	0.00281862	0.98566	0.003555112007866522
G001868185	0.002874	0.98569	0.002209047732819553
G001868195	0.00266329	0.98014	0.002719662194705121
G001868205	0.0028491	0.99282	0.0037806862978477344
G001868225	0.00287779	0.98585	0.005941915221618871
G001868275	0.0026547	0.99629	0.005078430725495181
G001868315	0.00273126	0.987	0.0024487184353712186
G001868345	0.0025503	0.98091	0.003444746499620576
G001868405	0.0028132	0.98566	0.0037751120078665223
G001868425	0.00300528	0.98472	0.002557409167791371
G001868525	0.00257466	0.98072	0.0030551120078665217
G001868545	0.00287685	0.98563	0.00205191522161887
G001868555	0.00285725	0.98281	0.0035151120078665225
G001868715	0.00269456	0.99475	0.005355112007866522
G001868805	0.00259623	0.98091	0.0038346774612410504
G001869295	0.00276105	0.98782	0.004655112007866522
G001869305	0.00269329	0.98678	0.003917489511600083
G001869395	0.00289144	0.986	0.0024847464996205766
G001869405	0.00283493	0.9858	0.003278718435371219
G001869445	0.00289676	0.98535	0.004085112007866522
G001869655	0.00264775	0.99621	0.002605100293721075
G001869735	0.00289383	0.98548	0.00445191522161887
G001869815	0.00291573	0.98606	0.004085112007866522
G001869885	0.00275302	0.98699	0.0026047464996205765
G001869945	0.00266865	0.99629	0.002618430725495181
G001869985	0.00291697	0.98607	0.004475112007866522
G001870005	0.00295456	0.99176	0.005954087904723909
G001870015	0.00288952	0.98772	0.0042287184353712185
G001939485	0.0026598	0.99629	0.0042884307254951815
