#FeatureID	ESTIMATED
G000009765	0.0222185
G000091305	0.0182124
G000156435	0.0219565
G000158935	0.0276267
G000158955	0.0164866
G000203835	0.0278424
G000317595	0.016348
G000331005	0.0138981
G000349325	0.0150999
G000376565	0.0176114
G000444875	0.0183048
G000497445	0.0159936
G000695235	0.0175036
G000716215	0.0153773
G000716805	0.0154697
G000717345	0.018613
G000718015	0.0150383
G000718315	0.0150075
G000718635	0.0153927
G000720475	0.0749757
G000721105	0.0169951
G000721235	0.0334818
G000725495	0.0235744
G000725795	0.016086
G000935125	0.0157317
G000968255	0.0216175
G001005085	0.0197223
G001013905	0.019445
G001279985	0.0173803
G001298575	0.0261783
G001418335	0.0299225
G001418415	0.0222647
G001418465	0.0298146
G001418475	0.022203
G001418585	0.0243602
G001418655	0.017935
G001419695	0.0143603
G001419745	0.0304464
G001509795	0.0232662
G001511815	0.0222955
G001513975	0.0152848
G001514045	0.0213094
G001611795	0.0188287
G001654495	0.0257007
G001660045	0.0212015
G001729485	0.0183048
G001750785	0.0133126
