#FeatureID	ESTIMATED
G000009245	0.0281733
G000011405	0.0299684
G000014605	0.0299684
G000017785	0.0270273
G000153845	0.0274532
G000154145	0.0216117
G000168775	0.0281733
G000170295	0.0270577
G000313385	0.0270374
G000478845	0.0304957
G000524575	0.0222405
G000681495	0.0268245
G000742095	0.018265
G000833335	0.0281834
G001412545	0.0221796
G001574475	0.0271997
G001574485	0.0271591
G001574495	0.02722
G001574555	0.0285992
G001574565	0.0272504
G001574585	0.0271794
G001574605	0.0272606
G001574655	0.0282443
G001574695	0.0285283
G001574705	0.0272606
G001574735	0.028366
G001574755	0.0272301
G001574775	0.0283457
G001574785	0.0281936
G001574795	0.0272403
G001574835	0.0271591
G001574885	0.0271084
G001611815	0.028579
G001696925	0.0285587
G001696935	0.028295
G001696945	0.0221695
G001696955	0.0281936
