#FeatureID	ESTIMATED
G000010525	0.0134793
G000011365	0.0516831
G000012725	0.0119325
G000013365	0.0232758
G000013745	0.0240369
G000013885	0.0178006
G000014825	0.0208451
G000195775	0.0190773
G000284375	0.0486877
G000293785	0.0195929
G000314675	0.0168676
G000314735	0.086916
G000336555	0.0190773
G000344805	0.0361904
G000472425	0.0450784
G000701345	0.0335388
G000751295	0.0216308
G000935205	0.0192983
G000938285	0.0462815
G001295845	0.025952
G001425835	0.0258047
G001440405	0.0479511
G001579845	0.0372462
G001641695	0.0461588
G001693385	0.0486386
G001908185	0.0396278
G900011245	0.0518304
G900104755	0.0716443
G900108575	0.0298559
