#FeatureID	ESTIMATED
G000015005	0.0283864
G000214155	0.0363604
G000230895	0.0212054
G000230935	0.0243186
G000234585	0.0138775
G000328565	0.0253759
G000455165	0.0344954
G000455325	0.0239809
G000559085	0.0214697
G000612825	0.0272263
G000613185	0.0359052
G000805385	0.02122
G000972925	0.0513099
G001005175	0.0329975
G001021505	0.069123
G001044235	0.0732495
G001044245	0.0373443
G001049355	0.0420289
G001291445	0.0194285
G001307545	0.0175341
G001426545	0.0317199
G001428895	0.0440995
G001494595	0.0210732
G001499855	0.0264333
G001499915	0.0241424
G001570425	0.024348
G001583415	0.0549518
G001655245	0.0609727
G001673105	0.0554218
