#FeatureID	ESTIMATED
G000016325	0.0252686
G000025565	0.0371054
G000164865	0.0421143
G000195995	0.0685296
G000215745	0.140895
G000247895	0.0703223
G000248015	0.0146313
G000262305	0.0113623
G000300455	0.0222632
G000302695	0.0102682
G000463155	0.0185856
G000621185	0.0176366
G000694955	0.0376195
G000735455	0.0305675
G000735515	0.0255586
G000757785	0.029223
G000757825	0.015343
G000759795	0.0242668
G000982825	0.0178211
G001022135	0.0246754
G001022195	0.114045
G001187865	0.0164898
G001297765	0.0301457
G001558935	0.0853885
G001571285	0.0698741
