#FeatureID	ESTIMATED
G000009765	0.0241185
G000091305	0.153785
G000156435	0.0179805
G000158955	0.0238668
G000317595	0.109687
G000331005	0.0388831
G000349325	0.0354297
G000376565	0.0502503
G000444875	0.0192528
G000497445	0.0179385
G000716215	0.0582898
G000716805	0.0306199
G000721105	0.0721317
G000968255	0.0134085
G001005085	0.0420989
G001013905	0.0145829
G001279985	0.0167781
G001298575	0.0231258
G001418335	0.0226644
G001418585	0.0396102
G001418655	0.0287604
G001509795	0.0224546
G001511815	0.0182881
G001513975	0.0500825
G001611795	0.0278656
G001654495	0.0138978
G001660045	0.0141495
