#FeatureID	ESTIMATED
G000009765	0.0133289
G000010605	0.0279734
G000091305	0.0143929
G000158935	0.0193647
G000203835	0.0210284
G000204605	0.0160953
G000213055	0.0147025
G000317595	0.0241623
G000331005	0.0120908
G000342125	0.0126132
G000349325	0.0216281
G000376565	0.0267546
G000444875	0.0131935
G000497425	0.0159212
G000695235	0.0202159
G000716215	0.0178364
G000716675	0.0207382
G000716805	0.0284764
G000717345	0.0121489
G000717745	0.012942
G000718095	0.0130775
G000718315	0.0162308
G000720475	0.0139867
G000721235	0.0179138
G000725495	0.0201772
G000802245	0.0201192
G000830005	0.0130581
G000935125	0.0140447
G000968255	0.0174689
G001005085	0.0253037
G001013905	0.0205448
G001278075	0.0199644
G001279695	0.0212992
G001298575	0.0128647
G001418335	0.0192486
G001418415	0.0281281
G001418465	0.0241237
G001418475	0.0141801
G001418585	0.021512
G001418655	0.0228275
G001419695	0.022015
G001419745	0.0222472
G001509795	0.0191712
G001511815	0.020893
G001513975	0.0221698
G001514045	0.0232338
G001611795	0.0248394
G001646665	0.0148572
G001654495	0.0164629
G001660045	0.0255552
G001746425	0.0161921
G001750785	0.0142382
G001905365	0.0164436
