REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015305	0.170537	0.48833	0.1951203677036502
G000015405	0.185359	0.41231	0.22226838502901183
G000184435	0.177708	0.43965	0.2048063864734722
G000230895	0.195659	0.33451	0.24459134116852205
G000230935	0.194977	0.31914	0.24082209982757918
G000234585	0.193923	0.23879	0.2352513411685221
G000266905	0.18249	0.42525	0.20728816280786677
G000317305	0.19342	0.3208	0.24083740517935395
G000328565	0.194917	0.33503	0.23999134116852208
G000373905	0.190376	0.14583	0.22914441505310973
G000379865		0.21817134116852208
G000455165	0.187128	0.40221	0.2162163864734722
G000455325	0.183635	0.42629	0.20359441505310974
G000559085	0.19474	0.31542	0.24316209982757922
G000612825	0.183859	0.44965	0.20810441505310973
G000613185	0.189213	0.38875	0.22162740517935392
G000620625	0.191842	0.37759	0.23453740517935392
G000805385	0.18664	0.40464	0.21166441505310973
G001005175	0.189793	0.36312	0.2159413411685221
G001021385	0.195158	0.31368	0.24035209982757919
G001044245	0.185082	0.38152	0.21843818424526804
G001049355	0.184422	0.43963	0.2152263864734722
G001291445	0.192111	0.31584	0.23350740517935392
G001307545	0.186294	0.39624	0.20869441505310973
G001426545	0.195789	0.34123	0.24247740517935396
G001428895	0.191241	0.39615	0.23359740517935393
G001494595	0.191939	0.32749	0.2328820998275792
G001499855	0.190825	0.33674	0.2157713411685221
G001499915	0.191467	0.34495	0.22122134116852207
G001570425	0.187936	0.41411	0.2124744150531097
G001583415	0.180278	0.42446	0.2122813411685221
