#FeatureID	ESTIMATED
G000015305	0.0597197
G000015405	0.0425481
G000184435	0.0407865
G000214155	0.0332164
G000230895	0.0250909
G000230935	0.0203774
G000266905	0.0361683
G000317305	0.0301059
G000328565	0.0227262
G000455165	0.0259002
G000455325	0.063719
G000559085	0.0168225
G000613185	0.0412468
G000620625	0.029106
G000805385	0.0379458
G000970885	0.0101411
G000972925	0.0189649
G001005175	0.0482455
G001021385	0.0167114
G001021505	0.0296456
G001044245	0.028376
G001049355	0.0328673
G001307545	0.0365968
G001426545	0.0198854
G001494595	0.0207583
G001499915	0.055038
G001570425	0.0533875
G001583415	0.0823666
G001673105	0.0215359
