REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015305	0.182702	0.39639	0.21464923418569995
G000015405	0.18621	0.38639	0.22111838684837865
G000184435	0.185581	0.36999	0.21920394292995285
G000214155	0.18911	0.28399	0.24489461251326577
G000230895	0.194603	0.33627	0.23906275865449114
G000230935	0.194236	0.32122	0.23857140876818922
G000266905	0.187868	0.3774	0.21714626935119075
G000317305	0.193584	0.32679	0.23344656193718114
G000328565	0.194322	0.33155	0.23446275865449118
G000373905	0.193008	0.14555	0.23377187015493628
G000455165	0.192497	0.34345	0.23061394292995285
G000455325	0.187994	0.40838	0.2098175761820744
G000559085	0.194882	0.31176	0.2409114087681892
G000613185	0.187967	0.37494	0.21638277523652558
G000620625	0.193956	0.35693	0.23207061951084457
G000805385	0.189072	0.37245	0.21788757618207438
G000970885	0.198345	0.24576	0.26087432601254135
G000972925	0.195203	0.27012	0.25617432601254136
G001005175	0.184505	0.37609	0.20946589351173323
G001021385	0.194784	0.30975	0.2381014087681892
G001021505	0.19016	0.2828	0.24012432601254138
G001044245	0.18917	0.34785	0.22873429539149945
G001049355	0.190473	0.36567	0.22962394292995286
G001307545	0.189895	0.36405	0.21491757618207435
G001426545	0.197404	0.31589	0.2400106195108446
G001494595	0.191535	0.32167	0.2306314087681892
G001499915	0.18437	0.36317	0.20888822754078568
G001570425	0.188537	0.38879	0.2171018701549363
G001583415	0.175517	0.42214	0.20499542937159385
G001673105	0.193168	0.26814	0.24313432601254137
