#FeatureID	ESTIMATED
G000015305	0.112987
G000015405	0.0411719
G000184435	0.0615044
G000230895	0.0162197
G000230935	0.0144818
G000234585	0.0157852
G000266905	0.0445896
G000317305	0.0182326
G000328565	0.0174217
G000455165	0.0343075
G000455325	0.0495858
G000559085	0.0138302
G000612825	0.0656607
G000613185	0.0322655
G000620625	0.0280513
G000805385	0.0401002
G001005175	0.0274431
G001021385	0.0132219
G001044245	0.0339744
G001049355	0.0507733
G001291445	0.0178996
G001307545	0.0385072
G001426545	0.02194
G001428895	0.0329896
G001494595	0.0185512
G001499855	0.0198546
G001499915	0.0197677
G001570425	0.0438365
G001583415	0.0550455
