#FeatureID	ESTIMATED
G000010605	0.0272246
G000091305	0.0190097
G000092385	0.0205938
G000147815	0.0185797
G000156435	0.0220648
G000158915	0.0296008
G000158935	0.0339232
G000203835	0.0372499
G000317595	0.0228343
G000695235	0.0210917
G000717025	0.0251652
G000718015	0.0294876
G000719135	0.0196207
G000720475	0.116547
G000721235	0.0420024
G000725495	0.0198244
G000745345	0.0245994
G000827005	0.0184213
G000938975	0.0221101
G001005085	0.0182402
G001013905	0.0205033
G001298575	0.0229927
G001418335	0.0221327
G001418415	0.0191681
G001418465	0.0420476
G001418475	0.0186929
G001418585	0.0200507
G001418655	0.0199828
G001419745	0.0438581
G001493375	0.0257083
G001509795	0.0187381
G001511815	0.0213406
G001654495	0.0189418
G900090125	0.0976509
