#FeatureID	ESTIMATED
G000021885	0.0196676
G000172375	0.0149396
G000209675	0.0215198
G000259485	0.0110158
G000261285	0.0107843
G000444545	0.0202769
G000444565	0.0267109
G000444605	0.0380435
G000444645	0.0251998
G000444685	0.0232501
G000444705	0.0276492
G000688835	0.0385309
G000771775	0.0289774
G000771785	0.0361303
G000771795	0.0345584
G000771805	0.03033
G000771955	0.0237132
G000772295	0.0222875
G000772365	0.0267352
G000772395	0.0290992
G000968335	0.135748
G001007605	0.135248
G001055885	0.0120638
G001594265	0.063353
G001679325	0.0114301
G001938355	0.0897958
G002015085	0.0429421
