REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011365	0.1826	0.35763	0.2526592020718179
G000012725	0.197348	0.15396	0.27348638948770915
G000013365	0.180053	0.30632	0.2307822531722542
G000013745	0.190715	0.27168	0.24673702028976588
G000013885	0.193	0.19176	0.26259638948770914
G000014825	0.187429	0.24944	0.24476702028976588
G000195775	0.185949	0.29093	0.24667629146836445
G000239815	0.196359	0.001	0.2513663900905167
G000284375	0.181005	0.36243	0.24415920207181788
G000308295	0.179533	0.24012	0.2228114571142177
G000314735	0.17929	0.25253	0.2449117615112557
G000333455	0.193249	0.00999	0.2566262914683644
G000336555	0.179922	0.31734	0.22530095687475873
G000379145	0.20249	0.0061	0.22267241688768408
G000472385		0.2547357074295634
G000472425	0.189161	0.27763	0.2541457074295635
G000472865	0.179473	0.06331	0.2323219573007443
G000473125	0.191031	0.04843	0.24886920207181787
G000504425	0.192418	0.20812	0.2636570202897659
G000516555	0.20175	0.08041	0.2801007886491419
G000701345	0.19331	0.27525	0.24245502690909088
G000935205	0.189076	0.29988	0.2480724304145375
G000938285	0.184033	0.34726	0.25287920207181785
G001425835	0.183528	0.27538	0.24376562480245423
G001440405	0.185429	0.32577	0.23119130474474286
G001440475	0.214683	0.01454	0.23789130474474285
G001641695	0.182797	0.33779	0.24207920207181785
G001693385	0.186811	0.32107	0.24106130474474285
G001908185	0.184307	0.32043	0.24826920207181785
G900011245	0.184682	0.3249	0.25530920207181784
G900104755	0.179903	0.35159	0.23531130474474282
G900108575	0.192079	0.28326	0.26217494999490604
