#FeatureID	ESTIMATED
G000009765	0.0276929
G000091305	0.023109
G000156435	0.0210401
G000158935	0.0154015
G000158955	0.0235417
G000203835	0.0180112
G000204605	0.0127512
G000317595	0.0266787
G000331005	0.0175244
G000349325	0.0317765
G000376565	0.0227709
G000444875	0.0166184
G000497445	0.0169565
G000716215	0.0238797
G000716675	0.0176867
G000716805	0.0300457
G000718315	0.0226357
G000719955	0.0106553
G000721105	0.0233794
G000721235	0.0168754
G000725495	0.0179706
G000725795	0.0132515
G000968255	0.0294237
G001005085	0.0198502
G001013905	0.0201882
G001279985	0.0281662
G001298575	0.0263542
G001418335	0.0793196
G001418415	0.0181329
G001418465	0.0160505
G001418475	0.0185115
G001418585	0.0325067
G001419695	0.0136571
G001419745	0.0139411
G001509795	0.0695838
G001511815	0.0247722
G001513975	0.0595911
G001514045	0.0230008
G001611795	0.0219461
G001654495	0.0158747
G001660045	0.0188766
