#FeatureID	ESTIMATED
G000016325	0.0356023
G000025565	0.0468397
G000164865	0.0621063
G000195995	0.0512204
G000215745	0.06174
G000240185	0.0754388
G000247895	0.0797023
G000248015	0.0260937
G000262305	0.0138014
G000300455	0.0355144
G000302695	0.0168928
G000463155	0.0250095
G000621185	0.0257421
G000648515	0.0784862
G000694955	0.0442025
G000735365	0.02583
G000735455	0.0656372
G000735515	0.0354265
G000757785	0.0331116
G000757825	0.0354265
G000759795	0.0271046
G000982825	0.0253318
G001022135	0.0323937
G001571285	0.0413456
