REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000006785	0.187482	0.18207	0.3412877406739643
G000007265	0.196637	0.16694	0.35102796662958546
G000009545	0.197327	0.16738	0.34994571571964195
G000014205	0.197377	0.13523	0.37187973872485464
G000017005	0.195812	0.14181	0.3818297387248547
G000026745	0.198325	0.14029	0.38193973872485476
G000027165	0.195613	0.14014	0.38100973872485466
G000164675	0.198428	0.14398	0.38319973872485474
G000187465	0.194665	0.13017	0.37557973872485473
G000187975	0.192791	0.26478	0.3074146131847865
G000187995	0.197804	0.22269	0.3230981591411953
G000188035	0.199707	0.1682	0.355225715719642
G000188055	0.193201	0.16154	0.3606804693459524
G000213825	0.196858	0.16759	0.3456357157196419
G000228185	0.155041	0.27998	0.300926906902788
G000228205	0.15282	0.28406	0.29878690690278803
G000228385	0.15282	0.28406	0.29878690690278803
G000228805	0.0553904	0.42022	0.2309988633004959
G000228845	0.0557475	0.40979	0.2305288633004959
G000228925	0.0558499	0.40977	0.2305288633004959
G000229145	0.053314	0.41698	0.23128560574578372
G000229545	0.0557111	0.40835	0.2311188633004959
G000229705	0.0537251	0.42408	0.23082530389545297
G000230225	0.0548527	0.41913	0.23100886330049597
G000253395	0.194165	0.16605	0.336326738650249
G000270145	0.195465	0.19931	0.3195573419120292
G000286075	0.193958	0.26105	0.30970771548933146
G000317855	0.190328	0.1986	0.3497177406739642
G000344275	0.194182	0.13229	0.3846097387248547
G000347835	0.0520466	0.42199	0.2304964048905198
G000347915	0.196297	0.26029	0.3109477154893315
G000372425	0.220309	0.10353	0.34370724355916715
G000377005	0.197029	0.13206	0.39215973872485466
G000379985	0.210475	0.06432	0.3178173419120292
G000380005	0.196618	0.17138	0.34809571571964193
G000380025	0.219504	0.00536	0.3839897387248547
G000380045	0.229162	0.0111	0.38822973872485467
G000380065	0.209559	0.104	0.39757973872485475
G000380085	0.228013	0.00019	0.39528973872485473
G000380105	0.218035	0.03964	0.31305180502991237
G000380125	0.198001	0.07112	0.37501973872485467
G000385925	0.196541	0.13246	0.3765897387248547
G000423725	0.200003	0.23407	0.3223277154893315
G000423745	0.201564	0.14769	0.35290761722606717
G000423765	0.195307	0.16992	0.34545761722606716
G000440115	0.203846	0.137	0.38567973872485467
G000463355	0.194473	0.1396	0.3901297387248547
G000463505	0.197215	0.14983	0.3878197387248547
G000686605	0.0638334	0.39488	0.2521296887016624
G000772915	0.197462	0.15798	0.36548233054919266
G000785515	0.196824	0.17802	0.33176673865024897
G000831485	0.193006	0.18925	0.340205715719642
G001182825	0.195884	0.1223	0.3831797387248547
G001514435	0.193741	0.16886	0.3371067386502489
G001598035	0.198097	0.16726	0.34952373947865756
G001638255	0.197758	0.12803	0.36600774067396424
