#FeatureID	ESTIMATED
G000025565	0.0464406
G000164865	0.0415803
G000240185	0.140708
G000247895	0.0734402
G000262305	0.016981
G000300455	0.0302944
G000302695	0.0181439
G000463155	0.0295788
G000621185	0.0289228
G000648515	0.0378233
G000694955	0.0427134
G000705335	0.0106448
G000735365	0.0201416
G000735455	0.0372419
G000735515	0.03429
G000757785	0.0307417
G000757825	0.0369735
G000759795	0.0262989
G000982825	0.032486
G001022135	0.0458591
G001022195	0.0854566
G001187865	0.0210212
G001297765	0.0330227
G001558935	0.0440403
G001571285	0.0351547
