#FeatureID	ESTIMATED
G000250675	0.0385569
G000284035	0.0372307
G000308355	0.0306956
G000308495	0.0202972
G000308515	0.0231226
G000308595	0.100448
G000308615	0.0270244
G000308635	0.0217195
G000308655	0.0187403
G000308675	0.0176447
G000308715	0.0484941
G000308755	0.0930286
G000308795	0.0336748
G000308835	0.019586
G000308855	0.0184135
G000308875	0.037346
G000381925	0.03108
G000523235	0.0260057
G000526215	0.0398639
G000719275	0.0295616
G000720425	0.0321372
G001310275	0.0345974
G001612765	0.0760951
G001613465	0.0774406
G001613505	0.0221039
G001865855	0.0146078
G001886715	0.0304842
