REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000250675	0.197885	0.30102	0.2103033333234492
G000284035	0.195079	0.27089	0.2115962862295141
G000308355	0.198438	0.28305	0.20730628622951408
G000308495	0.204635	0.22927	0.2408362862295141
G000308515	0.206169	0.24429	0.2537262862295141
G000308595	0.189018	0.342	0.2037793435647132
G000308615	0.205013	0.26853	0.24925628622951412
G000308635	0.207004	0.24074	0.2442762862295141
G000308655	0.207879	0.23881	0.24308628622951411
G000308675	0.206812	0.21587	0.24375628622951412
G000308715	0.197096	0.3204	0.20331333332344922
G000308755	0.186833	0.34888	0.18855249914087172
G000308795	0.202452	0.28887	0.21433628622951406
G000308835	0.206722	0.18201	0.21838155650840657
G000308855	0.205615	0.23315	0.24882628622951414
G000308875	0.201202	0.29868	0.23485628622951413
G000381925	0.206152	0.27546	0.2457962862295141
G000523235	0.205285	0.2633	0.24923628622951413
G000526215	0.20042	0.29833	0.23727628622951408
G000719275	0.199601	0.28928	0.2101162862295141
G000720425	0.204924	0.28256	0.2440862862295141
G001310275	0.201046	0.2723	0.20636810755982582
G001612765	0.188193	0.33449	0.19175249914087172
G001613465	0.188335	0.3426	0.19655249914087172
G001613505	0.203828	0.26875	0.24204628622951413
G001865855	0.206913	0.21754	0.2469062862295141
G001886715	0.200981	0.28771	0.22603628622951408
