#FeatureID	ESTIMATED
G000025565	0.0841963
G000164865	0.0379055
G000215745	0.116983
G000247895	0.0624397
G000248015	0.017154
G000262305	0.0115198
G000300455	0.0300493
G000302695	0.0110304
G000463155	0.0203679
G000621185	0.0205796
G000648515	0.0528244
G000694955	0.0784563
G000735365	0.0190983
G000735455	0.028859
G000735515	0.0511712
G000757785	0.0274041
G000757825	0.0178286
G000759795	0.026809
G000982825	0.0224841
G001022135	0.0279067
G001022195	0.0928064
G001187865	0.0179211
G001297765	0.03202
G001558935	0.0479044
G001571285	0.0315968
G001654915	0.0126837
