#FeatureID	ESTIMATED
G000009765	0.0235222
G000091305	0.148514
G000156435	0.0179497
G000158955	0.023281
G000203835	0.0122701
G000317595	0.106453
G000331005	0.037614
G000349325	0.034734
G000376565	0.0487455
G000444875	0.0188204
G000497445	0.017655
G000716215	0.0564076
G000716805	0.0299251
G000721105	0.0709416
G000721235	0.0122567
G000968255	0.013248
G001005085	0.0409629
G001013905	0.0144134
G001279985	0.0165432
G001298575	0.0225711
G001418335	0.0221826
G001418585	0.0388866
G001418655	0.0281837
G001509795	0.0220889
G001511815	0.0181372
G001513975	0.0489599
G001611795	0.027313
G001654495	0.0135828
G001660045	0.0138374
