#FeatureID	ESTIMATED
G000011405	0.0273517
G000014605	0.0273517
G000017785	0.0273517
G000153845	0.0282265
G000154145	0.0215843
G000168775	0.0298539
G000170295	0.0273517
G000313385	0.0273212
G000478845	0.0277891
G000524575	0.0219404
G000681495	0.0272703
G000742095	0.0178208
G000833335	0.029915
G001412545	0.0219505
G001574475	0.0276263
G001574485	0.0275348
G001574495	0.0274229
G001574565	0.0274941
G001574585	0.027545
G001574635	0.0278298
G001574655	0.0296708
G001574675	0.0295488
G001574695	0.0298539
G001574705	0.0276874
G001574735	0.029681
G001574755	0.0275755
G001574775	0.0301184
G001574785	0.0293962
G001574795	0.0275653
G001574835	0.0274432
G001574865	0.0124603
G001574885	0.0287859
G001611815	0.0307389
G001696925	0.0295793
G001696935	0.0297624
G001696945	0.0218386
G001696955	0.0297624
