REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000006785	0.203389	0.11261	0.396754259730367
G000007265	0.204934	0.10211	0.394284259730367
G000007465	0.211899	0.11778	0.37112425973036706
G000009545	0.205869	0.10121	0.398494259730367
G000014205	0.197266	0.17659	0.3156839109510988
G000017005	0.192655	0.19674	0.32563391095109884
G000026745	0.203609	0.16457	0.33119746733439703
G000027165	0.189566	0.18976	0.3058720916546831
G000187465	0.178477	0.19989	0.30044209165468316
G000187975	0.208875	0.11541	0.38487425973036693
G000187995	0.213762	0.10158	0.384294259730367
G000188015	0.202898	0.1096	0.40158425973036693
G000188035	0.206665	0.0981	0.40377425973036696
G000188055	0.207905	0.09839	0.40524425973036704
G000213825	0.208678	0.11004	0.394184259730367
G000228185	0.213935	0.10659	0.39735425973036703
G000228205	0.214892	0.10548	0.39521425973036695
G000228385	0.214892	0.10548	0.39521425973036695
G000228505	0.213816	0.10795	0.390594259730367
G000228805	0.2194	0.11013	0.370404259730367
G000228845	0.219416	0.10796	0.369934259730367
G000228925	0.219401	0.10804	0.369934259730367
G000229145	0.219894	0.11261	0.37095425973036705
G000229225	0.218219	0.10525	0.369464259730367
G000229545	0.219523	0.10926	0.370524259730367
G000229705	0.219091	0.1091	0.37047425973036696
G000230225	0.219616	0.11062	0.370414259730367
G000253395	0.190612	0.13842	0.37289425973036694
G000270145	0.203814	0.13186	0.361854259730367
G000286075	0.212081	0.11493	0.37552425973036696
G000317855	0.203192	0.1166	0.40518425973036704
G000344275	0.190425	0.19255	0.3094720916546831
G000347835	0.218699	0.10618	0.37105425973036704
G000347915	0.213169	0.11335	0.376764259730367
G000372425	0.211375	0.07106	0.387754259730367
G000376985	0.199418	0.13513	0.360954259730367
G000377005	0.207397	0.15846	0.32762539250723766
G000379985	0.218358	0.01681	0.360114259730367
G000380005	0.206483	0.09818	0.396644259730367
G000380025	0.210537	0.0058	0.412914259730367
G000380045	0.22234	0.01865	0.395874259730367
G000380065	0.210234	0.11936	0.3413839109510989
G000380105	0.217714	0.02703	0.35662425973036693
G000385925	0.191988	0.18562	0.3203939109510988
G000423725	0.214765	0.10977	0.38814425973036704
G000423745	0.206082	0.12054	0.38710425973036694
G000423765	0.2038	0.13681	0.37965425973036704
G000440115	0.203867	0.15772	0.33493746733439705
G000463355	0.207169	0.15445	0.3339339109510988
G000463505	0.20621	0.16603	0.33162391095109883
G000686605	0.210679	0.11063	0.391674259730367
G000772915	0.205097	0.09745	0.420914259730367
G000785515	0.179532	0.16449	0.368334259730367
G000831485	0.2079	0.11371	0.388754259730367
G001182825	0.204135	0.15056	0.32914460946941276
G001514435	0.189667	0.13423	0.37367425973036694
G001598035	0.204656	0.11355	0.389134259730367
G001638255	0.210143	0.07486	0.421474259730367
