REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0188776	0.91453	0.03710769256732589
G000011405	0.0190036	0.91463	0.03812452260638984
G000014605	0.0190287	0.91473	0.03812452260638984
G000017785	0.0190907	0.91518	0.037265212402939785
G000019285	0.144274	0.63187	0.18026587068297198
G000153845	0.019717	0.88977	0.04003156424951275
G000154145	0.0216659	0.88375	0.03887020855954156
G000168775	0.0188575	0.9153	0.0373723645234896
G000170295	0.0193526	0.91429	0.03757521240293978
G000219045	0.160267	0.58674	0.19812346691905147
G000313385	0.0191041	0.91514	0.03788521240293979
G000505725	0.125851	0.6206	0.17746484769968776
G000524575	0.0210674	0.91238	0.038650208559541564
G000681495	0.0192199	0.90444	0.03732521240293978
G000742095	0.0233769	0.89174	0.043257312908755625
G000833335	0.0188754	0.91453	0.03710769256732589
G001042525	0.125855	0.62065	0.17686484769968777
G001042545	0.125866	0.6206	0.17686484769968777
G001412545	0.0211485	0.91135	0.03991020855954156
G001574475	0.0190865	0.91494	0.03701521240293978
G001574485	0.0190841	0.91544	0.03701521240293978
G001574495	0.0192203	0.91549	0.03701521240293978
G001574555	0.0188762	0.91513	0.0366023645234896
G001574565	0.0190309	0.91475	0.03701521240293978
G001574585	0.0190966	0.91508	0.03701521240293978
G001574605	0.0190941	0.91535	0.03701521240293978
G001574635	0.0191611	0.91564	0.037716206914713876
G001574655	0.0188799	0.91521	0.03684769256732588
G001574675	0.0189709	0.91567	0.036857692567325885
G001574695	0.018765	0.91484	0.03681236452348959
G001574705	0.0190211	0.91506	0.03701521240293978
G001574735	0.0189819	0.91573	0.03684769256732588
G001574755	0.0191365	0.91552	0.03701521240293978
G001574775	0.0189045	0.91539	0.03667236452348959
G001574785	0.0189677	0.91517	0.036856380391980706
G001574795	0.0191543	0.91537	0.03701521240293978
G001574835	0.0192075	0.91572	0.03701521240293978
G001574885	0.0203616	0.80586	0.03689820446869422
G001574905	0.0164817	0.20601	0.0372123645234896
G001574935	0.0215608	0.17799	0.0372123645234896
G001574945	0.0250405	0.22647	0.037459228271430896
G001608445	0.0988147	0.82816	0.10780721066173782
G001611815	0.0190546	0.91447	0.03773937245773515
G001696925	0.0188495	0.91464	0.03718769256732588
G001696935	0.0188576	0.91277	0.03674236452348959
G001696945	0.0211145	0.90766	0.03863020855954156
G001696955	0.0190122	0.90745	0.03686769256732589
G001753795	0.140277	0.6511	0.1426989683721076
