#FeatureID	ESTIMATED
G000021885	0.012415
G000209675	0.0314895
G000442905	0.183959
G000444545	0.0123641
G000444565	0.0156238
G000444605	0.0214557
G000444645	0.0142486
G000444685	0.0134719
G000444705	0.0160567
G000521765	0.0531108
G000688835	0.0221178
G000771775	0.0463112
G000771785	0.0347747
G000771795	0.034571
G000771805	0.0300634
G000771955	0.0258996
G000772295	0.0373087
G000772365	0.0260779
G000968335	0.0733058
G000969305	0.066328
G001007605	0.0738534
G001594265	0.0363919
G001652405	0.0442993
G001938355	0.0498638
G002015085	0.024639
