#FeatureID	ESTIMATED
G000009765	0.0200914
G000091305	0.104013
G000158935	0.0146074
G000158955	0.0999917
G000203835	0.0170337
G000204605	0.011666
G000317595	0.0592937
G000331005	0.0241795
G000349325	0.0276028
G000376565	0.0353469
G000444875	0.0203241
G000497425	0.0117158
G000497445	0.0259909
G000716215	0.0442875
G000716805	0.0232322
G000718315	0.0158039
G000721105	0.0426091
G000721275	0.0183299
G000725795	0.0140091
G000802245	0.0122808
G000830005	0.0282011
G000968255	0.0124304
G001005085	0.031641
G001013905	0.0193602
G001279985	0.0197757
G001298575	0.0188118
G001418335	0.018064
G001418415	0.0146074
G001418585	0.0316078
G001418655	0.0235314
G001419695	0.0130951
G001419745	0.012929
G001509795	0.0220191
G001513975	0.04
G001654495	0.0171998
G001660045	0.0173494
G001905365	0.0169672
