#FeatureID	ESTIMATED
G000010605	0.0259565
G000092385	0.0229279
G000147815	0.0176041
G000158935	0.0249627
G000158955	0.0178407
G000203835	0.0332205
G000213055	0.0146937
G000317595	0.0188344
G000349325	0.0258145
G000376565	0.0314933
G000444875	0.0202778
G000497425	0.0205381
G000695235	0.0150959
G000716215	0.0181956
G000716805	0.031375
G000718315	0.0180536
G000720475	0.0255069
G000721235	0.0188108
G000725495	0.0214372
G000938975	0.0171072
G000968255	0.0220051
G001005085	0.0311147
G001013905	0.096562
G001278075	0.0187871
G001418335	0.0257672
G001418415	0.0485058
G001418475	0.0146227
G001418495	0.0204434
G001418585	0.0204907
G001418655	0.0309491
G001419695	0.0484821
G001509795	0.0287959
G001511815	0.0233774
G001513975	0.0235667
G001514045	0.0285119
G001611795	0.0243239
G001646665	0.0193077
G001660045	0.0346402
