#FeatureID	ESTIMATED
G000011365	0.12128
G000013365	0.02706
G000013745	0.01926
G000013885	0.02204
G000014825	0.01958
G000195775	0.01942
G000218565	0.0218
G000284375	0.09258
G000308295	0.01192
G000314675	0.05894
G000314735	0.01318
G000472425	0.03816
G000473125	0.0362
G000504425	0.01134
G000701345	0.01742
G000935205	0.03592
G000938305	0.05494
G001295845	0.03558
G001425835	0.0179
G001440405	0.0357
G001641695	0.0707
G001693385	0.03326
G001908185	0.07098
G900011245	0.06012
G900104755	0.0386
G900108575	0.01612
