REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000007865	0.192782	0.27651	0.2356127043867589
G000015005	0.194102	0.3341	0.23974808285405214
G000015305	0.192038	0.34145	0.22511401714680024
G000015405	0.194273	0.31858	0.23167055314250087
G000069185	0.212416	0.14911	0.31383782399383797
G000157895	0.204116	0.2264	0.26880993929157126
G000184435	0.194697	0.31302	0.22765401714680022
G000195835	0.210735	0.17345	0.2725499392915713
G000195855	0.221574	0.06626	0.31373993929157123
G000214155	0.202443	0.20975	0.25608374557553937
G000222105	0.196091	0.26905	0.23702270438675893
G000230895	0.199108	0.28081	0.24366721970813882
G000230935	0.201467	0.26899	0.2483552193402525
G000234585	0.206815	0.14018	0.2420892665735163
G000240505	0.213325	0.0378	0.24906374557553937
G000257745	0.208717	0.19238	0.26610274673830964
G000266905	0.192339	0.34023	0.2208257405137153
G000277125	0.195586	0.26761	0.23520270438675894
G000317305	0.195031	0.29237	0.23874809504986982
G000340435	0.210912	0.16204	0.26695993929157125
G000373905	0.200322	0.10349	0.24836509667038123
G000379865		0.2246968007891592
G000455165	0.198852	0.29576	0.2390640171468002
G000455325	0.192295	0.32894	0.22472644938911795
G000526915	0.201327	0.23285	0.24955722271186892
G000559085	0.202088	0.26991	0.2506952193402525
G000613185	0.194311	0.34285	0.22470196194995734
G000613245	0.205827	0.23685	0.2774399392915713
G000620625	0.198286	0.33515	0.24286887149689332
G000689255	0.199305	0.26225	0.23697722271186886
G000723425	0.20852	0.20817	0.27863993929157127
G000759695	0.200905	0.25595	0.24850274673830966
G000805385	0.196161	0.30849	0.23279644938911795
G000970885	0.206141	0.18834	0.2708337455755394
G000972925	0.205878	0.19765	0.26613374557553937
G000975265	0.22114	0.06355	0.3184399392915713
G001005175	0.195929	0.28872	0.2224668007891592
G001021385	0.201126	0.26612	0.24788521934025254
G001021495	0.172178	0.31178	0.23077874452528963
G001021505	0.204249	0.20276	0.2500837455755394
G001044235	0.184858	0.40044	0.21000909745299567
G001049355	0.196999	0.32553	0.23807401714680024
G001291445	0.199091	0.27769	0.2405684815110783
G001307545	0.194662	0.30544	0.22982644938911798
G001417955	0.20292	0.266	0.2723399392915713
G001426545	0.184022	0.3363	0.25080887149689335
G001494595	0.198049	0.25909	0.24041521934025248
G001499855	0.19675	0.28548	0.22229680078915925
G001499915	0.197773	0.28025	0.22774680078915918
G001570425	0.193359	0.34207	0.23169509667038124
G001583415	0.192521	0.33027	0.2188068007891592
G001584765	0.20353	0.23279	0.25785722271186895
G001632805	0.209565	0.14853	0.3081678239938379
G001655245	0.192632	0.33302	0.22173401714680024
G001673105	0.197323	0.20238	0.25309374557553943
G001881585	0.209289	0.20371	0.26751274673830966
