#FeatureID	ESTIMATED
G000015005	0.0174355
G000015305	0.0168117
G000015405	0.0171018
G000069185	0.0842907
G000164135	0.0272411
G000195855	0.0314331
G000214155	0.0166812
G000222105	0.0489991
G000230935	0.0140267
G000266905	0.0128227
G000277125	0.0493182
G000340435	0.018886
G000455325	0.0848854
G000526915	0.0468233
G000612825	0.0232231
G000613185	0.0149405
G000723425	0.0114157
G000759695	0.0226429
G000805385	0.0619959
G000970885	0.0177546
G000972925	0.0186684
G001005175	0.0168552
G001021385	0.0127357
G001021495	0.0239339
G001021505	0.0951117
G001044235	0.0133594
G001417955	0.0177691
G001428895	0.0124166
G001499855	0.0166086
G001499915	0.0124021
G001570425	0.0178271
G001583415	0.021526
G001584765	0.0131854
G001655245	0.0167392
G001881585	0.0521323
