#FeatureID	ESTIMATED
G000023245	0.0136466
G000023865	0.0288934
G000062885	0.0120463
G000196675	0.0197809
G000196835	0.0286711
G000231035	0.0368946
G000231055	0.0373169
G000243395	0.0319161
G000244975	0.0416954
G000258175	0.0310048
G000328705	0.0138244
G000374445	0.0337386
G000383795	0.0395173
G000384315	0.0323161
G000482865	0.0280488
G000504245	0.0165804
G000525635	0.0162914
G000564855	0.0466739
G000568255	0.0201809
G000620785	0.0354944
G000715825	0.0177805
G000715895	0.0115796
G000716595	0.0193808
G000716755	0.0252261
G000717175	0.0170249
G000717335	0.0217145
G000719975	0.0264041
G000720955	0.0264486
G000732925	0.0368057
G000739085	0.0484742
G000974445	0.0282488
G001302585	0.0267597
G001420995	0.0154691
G001701025	0.0192697
G001902615	0.0156691
G001921215	0.0224257
G900115565	0.0446958
G900129375	0.0120908
