#FeatureID	ESTIMATED
G000009765	0.016564
G000010605	0.0363971
G000091305	0.0445404
G000156435	0.0208984
G000158935	0.0321794
G000158955	0.017571
G000203835	0.033814
G000253235	0.0139371
G000331005	0.0152214
G000349325	0.0157468
G000376565	0.0164035
G000444875	0.0172791
G000497425	0.0186947
G000497445	0.0173813
G000716215	0.0170602
G000716805	0.0202417
G000717025	0.036616
G000718095	0.0139371
G000718315	0.0132804
G000718595	0.0145209
G000720475	0.0196141
G000721105	0.0166224
G000721235	0.0364846
G000721275	0.0126091
G000725495	0.0174397
G000725795	0.0121713
G000830005	0.0150025
G000968255	0.017644
G001005085	0.0166516
G001013905	0.0221827
G001279695	0.0136453
G001279985	0.0157322
G001298575	0.0165202
G001418335	0.0201249
G001418415	0.0797554
G001418465	0.0164473
G001418475	0.0448907
G001418655	0.0203292
G001419745	0.015557
G001509795	0.0173667
G001511815	0.0210297
G001513975	0.0165786
G001514045	0.0187531
G001611795	0.0191034
G001646665	0.014769
G001654495	0.0183591
G001750785	0.0123318
