REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.174221	0.47199	0.1684772704205632
G000010605	0.177807	0.44482	0.1821426398045523
G000091305	0.170737	0.5046	0.17093285787859258
G000156435	0.172628	0.47034	0.16952032575984746
G000158935	0.168074	0.5225	0.17216917809322732
G000158955	0.173099	0.48809	0.1761085173966969
G000163875	0.194545	0.36531	0.210339900243132
G000203835	0.167799	0.52886	0.17222917809322735
G000213055	0.197528	0.33661	0.21648823545335238
G000225525	0.185859	0.05993	0.1699887319066553
G000242715	0.0266218	0.00061	0.19073023756627333
G000253235	0.185712	0.43435	0.18218646916224682
G000331005	0.178788	0.45547	0.18119289744700942
G000342125	0.197028	0.34592	0.20490700992254918
G000349325	0.175509	0.48553	0.1690087319066553
G000373565	0.192908	0.01936	0.1891205944338915
G000375725	0.206703	0.04536	0.17474078719371508
G000376565	0.179447	0.48632	0.1749428974470094
G000384175	0.196306	0.07261	0.18222646916224683
G000429085	0.182922	0.38196	0.18847594323733705
G000444875	0.176734	0.46132	0.15914936486508655
G000497425	0.184862	0.41202	0.20045072732817568
G000497445	0.176775	0.45448	0.17266990427106077
G000695235	0.194989	0.38113	0.20430126028708404
G000716215	0.173946	0.48995	0.17408323433194742
G000716805	0.177757	0.45608	0.1843072704205632
G000717025	0.176868	0.42674	0.18628263980455234
G000717345	0.191919	0.38647	0.19784126028708404
G000718015	0.193223	0.35755	0.20126126028708397
G000718095	0.185961	0.39761	0.19521072732817565
G000718315	0.181029	0.43937	0.17060700123439376
G000718595	0.18591	0.42113	0.18355646916224683
G000718635	0.194202	0.3805	0.20411700992254922
G000719265	0.194645	0.35174	0.1994770099225492
G000719335	0.190436	0.40155	0.1954420595315564
G000719955	0.189093	0.39195	0.19128823545335238
G000720455	0.189028	0.39968	0.20277205953155641
G000720475	0.184117	0.44287	0.18494772217162642
G000721105	0.175408	0.47156	0.16721323433194737
G000721235	0.170505	0.50234	0.16846917809322734
G000721265	0.195199	0.33819	0.2190607273281757
G000721275	0.188288	0.43935	0.1868964691622468
G000725495	0.179106	0.47691	0.1714372704205632
G000725795	0.178682	0.40937	0.17265350425442624
G000818195	0.197092	0.07965	0.19921072732817569
G000819545	0.187457	0.11406	0.18087896032928505
G000827005	0.1901	0.39849	0.1918209307305573
G000830005	0.184564	0.43478	0.1796064691622468
G000935125	0.194157	0.352	0.19727126028708403
G000968255	0.176678	0.48943	0.1706572704205632
G001005085	0.17989	0.49798	0.1714940719236118
G001013905	0.176525	0.46781	0.16578277553318715
G001187435	0.197763	0.34644	0.20241700992254918
G001279695	0.183307	0.41472	0.18967857174690045
G001279725	0.189704	0.35134	0.2057920595315564
G001279985	0.177183	0.47838	0.17153559363347473
G001298575	0.181927	0.45604	0.1792328974470094
G001418335	0.177683	0.45265	0.1807672704205632
G001418415	0.165189	0.46355	0.17101364397264732
G001418465	0.18289	0.44135	0.18032231011883598
G001418475	0.16831	0.48489	0.17133285787859256
G001418655	0.174577	0.49283	0.1654872704205632
G001419745	0.182735	0.44434	0.17858231011883594
G001509795	0.174994	0.47193	0.16470873190665533
G001511815	0.176398	0.49617	0.16377418508042274
G001513975	0.173586	0.46873	0.16649873190665532
G001514045	0.175605	0.48168	0.1728632343319474
G001611795	0.173017	0.4958	0.16667851739669692
G001646665	0.185212	0.42025	0.1786864691622468
G001654495	0.177179	0.46475	0.1680205406091783
G001693675	0.193375	0.35432	0.20785990024313203
G001729485	0.190156	0.3789	0.19608126028708409
G001746425	0.188742	0.39274	0.1987720595315564
G001750785	0.189954	0.38581	0.1927664691622468
