REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0174686	0.92099	0.03427863522322811
G000011405	0.0175993	0.92108	0.03533705935556128
G000014605	0.0176215	0.92117	0.03533705935556128
G000017785	0.0176773	0.9216	0.03444407826237985
G000019285	0.145824	0.62943	0.18198602908029943
G000153845	0.0182613	0.89677	0.03721782509892148
G000154145	0.0202194	0.89016	0.036073533040529696
G000168775	0.0174425	0.92172	0.03454542003366858
G000170295	0.0179752	0.92091	0.034754078262379855
G000219045	0.161937	0.58218	0.19934274972700872
G000313385	0.0176905	0.92157	0.03506407826237985
G000505725	0.129312	0.6127	0.1802404789478016
G000524575	0.0196998	0.91876	0.0358535330405297
G000681495	0.0178203	0.91114	0.03450407826237985
G000742095	0.0219709	0.89848	0.04054964682676116
G000833335	0.0174662	0.92099	0.03427863522322811
G001042525	0.129316	0.61275	0.17964047894780158
G001042545	0.129328	0.61269	0.17964047894780158
G001412545	0.0198048	0.91766	0.037113533040529695
G001574475	0.0176862	0.92143	0.03419407826237986
G001574485	0.0176576	0.92177	0.03419407826237986
G001574495	0.0177956	0.92187	0.03419407826237986
G001574555	0.0174649	0.92157	0.03377542003366858
G001574565	0.0176258	0.92124	0.03419407826237986
G001574585	0.0177133	0.92162	0.03419407826237986
G001574605	0.0176865	0.92175	0.03419407826237986
G001574635	0.0177928	0.92221	0.03492768417572711
G001574655	0.0174948	0.92174	0.034018635223228115
G001574675	0.0175694	0.92212	0.03402863522322811
G001574695	0.0173862	0.92143	0.03398542003366858
G001574705	0.0176324	0.92155	0.03419407826237986
G001574735	0.0176012	0.92228	0.034018635223228115
G001574755	0.0177369	0.922	0.03419407826237986
G001574775	0.0175045	0.92186	0.033845420033668576
G001574785	0.017549	0.9216	0.03403577446498997
G001574795	0.0177559	0.92184	0.03419407826237986
G001574835	0.0177839	0.92208	0.03419407826237986
G001574885	0.0188279	0.81367	0.03407390104671916
G001574905	0.0158651	0.20264	0.03438542003366858
G001574935	0.0201164	0.1807	0.03438542003366858
G001574945	0.0239409	0.22051	0.034644432693701245
G001608445	0.0985087	0.83108	0.10618582838949729
G001611815	0.0176515	0.92097	0.03491559724932927
G001696925	0.0174607	0.92091	0.034358635223228115
G001696935	0.0174587	0.9192	0.03391542003366858
G001696945	0.0197418	0.91395	0.035833533040529685
G001696955	0.0176012	0.91408	0.034038635223228114
G001753795	0.139624	0.65633	0.14141097647638795
