#FeatureID	ESTIMATED
G000011365	0.0319617
G000013365	0.127066
G000013745	0.0307671
G000013885	0.011731
G000014825	0.0321607
G000195775	0.107478
G000284375	0.0288375
G000308295	0.0118535
G000314675	0.0202153
G000314735	0.0111491
G000336555	0.019419
G000344805	0.0320229
G000472425	0.0181172
G000504425	0.018056
G000701345	0.015529
G000935205	0.0426053
G000938285	0.0209198
G000938305	0.070141
G001295845	0.18883
G001440405	0.0226657
G001641695	0.0252998
G001693385	0.0216702
G001908185	0.0217927
G900011245	0.0208585
G900104755	0.0319004
G900108575	0.0169533
