REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011365	0.177989	0.39994	0.25638268849653245
G000012725	0.195596	0.1773	0.2714359166902102
G000013365	0.155488	0.47227	0.18338914139000392
G000013745	0.176335	0.34666	0.22291992558339424
G000013885	0.18787	0.2116	0.26054591669021027
G000014825	0.173596	0.3628	0.22094992558339427
G000195775	0.161106	0.47149	0.19240407292951545
G000218565	0.189787	0.20001	0.2788627386171668
G000239815	0.230413	0.00228	0.2615626884965324
G000284375	0.17809	0.39566	0.24788268849653242
G000308295	0.190469	0.18863	0.2606264439715319
G000314675	0.186964	0.27767	0.25776644397153187
G000314735	0.191837	0.19908	0.28078273861716685
G000336555	0.187322	0.27636	0.2597964439715319
G000344805	0.180933	0.3646	0.2652326884965324
G000472385		0.2586226884965324
G000472425	0.189463	0.28301	0.25803268849653244
G000472865	0.18604	0.07524	0.2351163721233651
G000473125	0.198312	0.06883	0.25259268849653244
G000504425	0.182866	0.28432	0.23983992558339426
G000516555	0.197937	0.09746	0.2822975091408621
G000701345	0.188674	0.30749	0.24349306854496933
G000935205	0.175368	0.39609	0.22491786945489556
G000938285	0.182634	0.36905	0.25660268849653245
G000938305	0.172495	0.39957	0.23401705239944923
G001295845	0.152159	0.51534	0.18999914139000396
G001440405	0.181871	0.35489	0.23378358565021332
G001440475	0.217195	0.02144	0.2404835856502133
G001641695	0.18158	0.37993	0.24580268849653245
G001693385	0.183927	0.35265	0.2436535856502133
G001908185	0.180705	0.3678	0.25199268849653245
G900011245	0.180674	0.36652	0.25903268849653244
G900104755	0.178997	0.37923	0.23790358565021333
G900108575	0.186027	0.32433	0.25692072562121154
