#FeatureID	ESTIMATED
G000009765	0.0152384
G000010605	0.0147015
G000091305	0.0136277
G000156435	0.0214758
G000158935	0.0397303
G000158955	0.0389881
G000163875	0.252404
G000203835	0.0189808
G000317595	0.0181597
G000331005	0.013375
G000349325	0.0220601
G000376565	0.0176228
G000444875	0.0172912
G000716215	0.0201494
G000716805	0.0133276
G000717745	0.0132803
G000718095	0.0185703
G000721105	0.0232602
G000721235	0.0578268
G000725495	0.0177649
G000830005	0.0134856
G001005085	0.019123
G001013905	0.0191545
G001279985	0.016249
G001298575	0.0200388
G001418335	0.0265606
G001418415	0.0142119
G001418465	0.0168964
G001418475	0.0159963
G001418585	0.0196125
G001418655	0.0181439
G001419745	0.0168806
G001509795	0.0270027
G001511815	0.0200388
G001514045	0.021918
G001660045	0.0170543
G001905365	0.0297977
