#FeatureID	ESTIMATED
G000009765	0.0138083
G000010605	0.0175616
G000091305	0.0270487
G000092385	0.0139606
G000147815	0.0117031
G000156435	0.0188773
G000158915	0.0118555
G000158935	0.0340291
G000158955	0.0144454
G000163875	0.011343
G000203835	0.0352755
G000253235	0.0126034
G000331005	0.0125203
G000349325	0.0137944
G000376565	0.0129358
G000429085	0.0134897
G000444875	0.0154564
G000497425	0.0128804
G000497445	0.0143761
G000695235	0.0131019
G000716215	0.014293
G000716805	0.0153595
G000717025	0.0184341
G000717345	0.0115369
G000718015	0.0197499
G000718095	0.0113984
G000718315	0.012271
G000718595	0.0131296
G000718635	0.0131019
G000719265	0.0112322
G000719335	0.0113846
G000720475	0.0185034
G000721105	0.0145562
G000721235	0.0366605
G000721275	0.0132543
G000725495	0.0147778
G000725795	0.0111076
G000827005	0.0113984
G000830005	0.0139883
G000938975	0.0125895
G000968255	0.0141268
G001005085	0.013739
G001013905	0.0226583
G001279695	0.0121602
G001279985	0.0147778
G001298575	0.0153179
G001418335	0.0172985
G001418415	0.0364666
G001418465	0.0139052
G001418475	0.0283922
G001418585	0.0155672
G001418655	0.0152487
G001419745	0.0154426
G001509795	0.0151379
G001511815	0.017797
G001513975	0.0147639
G001514045	0.0148609
G001611795	0.0154149
G001646665	0.0150409
G001654495	0.0166614
G001729485	0.0120355
G001750785	0.0133928
