REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000284035	0.190509	0.26546	0.19865267458309005
G000308355	0.195612	0.28689	0.1998095608460014
G000308495	0.196344	0.24561	0.21940326787423026
G000308515	0.19438	0.27473	0.21977057981709994
G000308595	0.195719	0.26535	0.2061737857446454
G000308615	0.199239	0.27947	0.23495697427819884
G000308635	0.199561	0.26807	0.2232779001416793
G000308675	0.198896	0.21645	0.22232326787423026
G000308695	0.196037	0.29386	0.20996018793646018
G000308715	0.170477	0.42518	0.1727238199917508
G000308755	0.184624	0.30442	0.19287117509279722
G000308795	0.198054	0.27845	0.20683956084600139
G000308835	0.193776	0.22456	0.20912285498320649
G000308855	0.203157	0.23078	0.23452697427819888
G000308875	0.198915	0.29767	0.22055697427819887
G000381925	0.2041	0.27056	0.23149697427819885
G000482385	0.205135	0.16248	0.2554911750927972
G000523235	0.202024	0.25642	0.23493697427819887
G000526215	0.20067	0.27454	0.22297697427819885
G000719275	0.194901	0.28639	0.20261956084600138
G001182745	0.192826	0.28629	0.19761378574464544
G001310275	0.195936	0.27101	0.2142701879364602
G001612765	0.185915	0.30913	0.19607117509279723
G001613465	0.186223	0.32094	0.20087117509279723
G001613505	0.201137	0.25713	0.22774697427819884
G001865855	0.189731	0.28362	0.21422204067542888
G001886715	0.197149	0.25615	0.2185395608460014
