#FeatureID	ESTIMATED
G000284035	0.0262209
G000308355	0.0218563
G000308495	0.0326522
G000308515	0.0747115
G000308595	0.0258738
G000308615	0.0309328
G000308635	0.0251628
G000308675	0.0268823
G000308695	0.0289323
G000308715	0.205535
G000308755	0.0422908
G000308795	0.0237576
G000308835	0.0394141
G000308855	0.0123665
G000308875	0.0317594
G000381925	0.0246669
G000523235	0.0198889
G000526215	0.024733
G000719275	0.0225672
G001182745	0.0296102
G001310275	0.0250802
G001612765	0.0398274
G001613465	0.0430017
G001613505	0.019955
G001865855	0.0797375
G001886715	0.0225837
