#FeatureID	ESTIMATED
G000014385	0.0167669
G000286115	0.0210571
G000286215	0.0181297
G000309425	0.0221372
G000725025	0.0232981
G000725035	0.0235908
G001867465	0.020724
G001867525	0.0215517
G001867535	0.0209259
G001867555	0.0207543
G001867615	0.0221877
G001867795	0.0227227
G001867835	0.0227833
G001867915	0.0229246
G001867975	0.0224602
G001868055	0.0224602
G001868105	0.0207139
G001868115	0.0206836
G001868145	0.0227025
G001868185	0.0230962
G001868195	0.020623
G001868205	0.0210369
G001868225	0.022541
G001868275	0.0207038
G001868315	0.0225814
G001868345	0.0212893
G001868405	0.0228337
G001868525	0.0211479
G001868545	0.0224602
G001868555	0.0210066
G001868715	0.0224299
G001868805	0.0205221
G001869295	0.0225511
G001869305	0.0225309
G001869395	0.0227833
G001869405	0.0227328
G001869445	0.0226621
G001869655	0.0210167
G001869735	0.0224501
G001869815	0.0226318
G001869885	0.0224703
G001869945	0.0207341
G001869985	0.0226217
G001870005	0.0206129
G001870015	0.0225814
G001939485	0.0207744
