REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.0718831	0.70196	0.08164847236019471
G000091305	0.164538	0.42052	0.15495819023377289
G000156435	0.15672	0.44301	0.14932841543110784
G000158935	0.155693	0.40981	0.15358841543110785
G000158955	0.151066	0.41719	0.15368841543110784
G000203835	0.156327	0.42809	0.15364841543110785
G000204605	0.16354	0.38993	0.15475969217721872
G000213055	0.184669	0.27664	0.210630691102403
G000225525	0.151058	0.09311	0.13723529012224647
G000242715	0.0292683	0.00607	0.16739888896275346
G000317595	0.159016	0.4042	0.15276819023377286
G000331005	0.162374	0.42022	0.15587459468677978
G000349325	0.147295	0.47322	0.14212629610719024
G000373565	0.223805	0.00388	0.17574069110240306
G000444875	0.156788	0.42092	0.1367488889627535
G000497445	0.158558	0.41394	0.15069888896275346
G000716215	0.151134	0.4561	0.14974690275216043
G000716675	0.173054	0.37369	0.16480069110240306
G000716805	0.157717	0.40812	0.1578550412279246
G000718315	0.160983	0.41799	0.1484088889627535
G000719955	0.178799	0.32253	0.185430691102403
G000720475	0.173327	0.34826	0.17290069110240305
G000721105	0.150047	0.45618	0.14287690275216042
G000721235	0.158648	0.42939	0.14988841543110784
G000725495	0.160853	0.41697	0.14348636447685637
G000725795	0.159622	0.35154	0.1500888889627535
G000802245	0.162442	0.34495	0.1677488889627535
G000819545	0.195783	0.05259	0.15821985391838314
G000827005	0.175918	0.34197	0.18545069110240303
G001005085	0.158302	0.44039	0.1486588889627535
G001013905	0.156453	0.44488	0.14354841543110783
G001279985	0.158445	0.42935	0.14846841543110784
G001298575	0.164009	0.40217	0.1535579673754775
G001418335	0.160906	0.39611	0.15431504122792458
G001418415	0.157177	0.41537	0.15591841543110782
G001418465	0.171049	0.34974	0.16734069110240304
G001418475	0.160087	0.38135	0.15535819023377287
G001418585	0.148776	0.49232	0.14791690275216043
G001418655	0.157336	0.44594	0.13903504122792457
G001419695	0.158377	0.36835	0.16163841543110785
G001419745	0.171273	0.36212	0.16560069110240305
G001511815	0.15735	0.44069	0.1418488889627535
G001513975	0.14099	0.45633	0.13769720214116746
G001514045	0.152827	0.4472	0.1485269027521604
G001611795	0.153783	0.44427	0.14425841543110784
G001654495	0.158952	0.391	0.1451388889627535
G001660045	0.156852	0.4191	0.15117841543110783
