#FeatureID	ESTIMATED
G000009765	0.312133
G000091305	0.0128844
G000156435	0.0231673
G000158935	0.0142096
G000158955	0.066238
G000203835	0.0156944
G000317595	0.0130316
G000331005	0.0171301
G000349325	0.024419
G000497445	0.0351314
G000716215	0.0258547
G000716805	0.0123199
G000718315	0.0268609
G000721105	0.0217807
G000721235	0.0219525
G000725495	0.0169951
G000725795	0.0181486
G000802245	0.0162343
G001005085	0.0285297
G001013905	0.0173632
G001279985	0.0174737
G001298575	0.0177682
G001418335	0.0107002
G001418415	0.0136943
G001418475	0.0122954
G001418585	0.0217317
G001418655	0.014271
G001419695	0.0122095
G001511815	0.0436597
G001513975	0.0405919
G001514045	0.0231673
G001654495	0.0170933
G001660045	0.0152649
