REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.162675	0.56849	0.1550485219745082
G000091305	0.166413	0.57172	0.16251139213171178
G000156435	0.149352	0.61233	0.14535853216064953
G000158935	0.157259	0.58896	0.15695702118780802
G000158955	0.153636	0.60645	0.15695724567418248
G000203835	0.157738	0.60181	0.15701702118780805
G000204605	0.168271	0.51013	0.16274277479600002
G000213055	0.188463	0.39268	0.21609036537130002
G000225525	0.176549	0.06981	0.1456322111656339
G000242715	0.0255019	0.00035	0.17497012443969262
G000317595	0.166538	0.54259	0.1603213921317118
G000331005	0.167465	0.54889	0.16631277479600004
G000349325	0.1557	0.59923	0.14874898478275966
G000376565	0.161128	0.59387	0.16006277479600003
G000444875	0.154503	0.59565	0.13846521231211179
G000497445	0.154353	0.58157	0.15080698161044342
G000716215	0.156357	0.61033	0.15561994603261062
G000716675	0.174004	0.53185	0.16771968788405248
G000716805	0.168351	0.55167	0.1708785219745082
G000718315	0.160858	0.55163	0.14936740726944084
G000719955	0.179632	0.45903	0.1908903653713
G000720475	0.174872	0.50433	0.17581968788405247
G000721105	0.158034	0.59379	0.1487499460326106
G000721235	0.159062	0.58345	0.153257021187808
G000725495	0.165232	0.57047	0.15800852197450824
G000725795	0.162105	0.51724	0.1524198764022782
G000802245	0.162244	0.48947	0.16768577380450664
G000819545	0.194669	0.07838	0.1660867412881816
G000827005	0.178297	0.46317	0.19091036537130002
G000968255	0.163509	0.57804	0.1572285219745082
G001013905	0.158114	0.59306	0.14691702118780803
G001279985	0.161179	0.58048	0.15281980999701955
G001298575	0.170679	0.53133	0.16435277479600002
G001418335	0.167312	0.53452	0.16733852197450821
G001418415	0.129709	0.60541	0.13560031425310481
G001418465	0.171991	0.5196	0.17025968788405246
G001418475	0.165943	0.53974	0.16291139213171177
G001418585	0.159608	0.56066	0.1537899460326106
G001418655	0.165866	0.56702	0.1520585219745082
G001419745	0.17037	0.53934	0.1685196878840525
G001513975	0.150617	0.61916	0.14489984570694375
G001514045	0.158049	0.59119	0.15439994603261062
G001611795	0.155888	0.60603	0.14752724567418246
G001654495	0.161355	0.55002	0.1488789752295628
G001660045	0.157611	0.6077	0.15454702118780803
