#FeatureID	ESTIMATED
G000009765	0.0218612
G000091305	0.132492
G000156435	0.0166977
G000158935	0.0171839
G000158955	0.021945
G000203835	0.0187765
G000317595	0.0903955
G000331005	0.0318027
G000349325	0.0327583
G000376565	0.0477125
G000444875	0.0157086
G000497445	0.0180053
G000716215	0.045181
G000716805	0.0313165
G000721105	0.057721
G000721235	0.0137806
G000721275	0.0146356
G000830005	0.0207883
G000968255	0.0220289
G001005085	0.0376704
G001013905	0.015038
G001279985	0.0192627
G001298575	0.0203859
G001418335	0.0255159
G001418585	0.033496
G001418655	0.0259183
G001509795	0.0214589
G001511815	0.0188771
G001513975	0.0437392
G001611795	0.0249124
G001654495	0.0152727
G001660045	0.014753
G001905365	0.0129089
